id_transacao,data,hora,tipo_sorvete,sabor,quantidade,valor_total,cidade,estado,canal_venda,promocao,id_cliente,data_venda,hora_parse,hora_venda,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_data_invalida,flag_hora_invalida,flag_quantidade_invalida,flag_valor_total_nulo,flag_valor_total_invalido,flag_id_transacao_duplicado,flag_linha_duplicada,flag_tipo_sorvete_invalido,flag_sabor_invalido,flag_canal_venda_invalido,flag_estado_invalido,motivo_exclusao,registro_valido_powerbi,flag_outlier_valor_total,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,faixa_horario,ticket_transacao,ticket_medio,valor_unitario_estimado,promocao_label,cliente_recorrente,qtd_transacoes_cliente
40813,2025-08-13,14,Sundae,Chocolate,-1,-4.65,Das Neves De Câmara,PR,Parceiro,True,CLI1275,2025-08-13,1900-01-01 14:30:00,14:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Quarta,13,Tarde,-4.65,4.65,4.65,Com Promocao,True,8
40934,2025-03-21,14,Picolé,Chocolate,-1,-12.42,Brito,MA,Loja Física,False,CLI1527,2025-03-21,1900-01-01 14:15:00,14:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Sexta,21,Tarde,-12.42,12.42,12.42,Sem Promocao,True,4
41013,2025-03-16,9,Sundae,Menta,-1,-8.04,Das Neves De Porto,MT,Loja Física,False,CLI2040,2025-03-16,1900-01-01 09:15:00,09:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Domingo,16,Manha,-8.04,8.04,8.04,Sem Promocao,True,4
41075,2025-03-04,18,Casquinha,Limão,-2,-23.24,Souza,RO,Loja Física,False,CLI5656,2025-03-04,1900-01-01 18:45:00,18:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,3,Marco,2025-03,T1,Terca,4,Noite,-23.24,11.62,11.62,Sem Promocao,True,9
41092,2025-07-21,19,Casquinha,Nao Informado,3,,Nao Informado,RR,Parceiro,False,CLI2179,2025-07-21,1900-01-01 19:45:00,19:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Segunda,21,Noite,,,,Sem Promocao,True,10
41093,2025-08-18,9,Milkshake,Chocolate,-2,-22.77,Cunha Do Oeste,RJ,Loja Física,True,CLI6704,2025-08-18,1900-01-01 09:30:00,09:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,8,Agosto,2025-08,T3,Segunda,18,Manha,-22.77,11.38,11.38,Com Promocao,True,3
41185,2025-03-26,16,Picolé,Açaí,0,0.0,Viana De Lima,CE,Loja Física,True,CLI8112,2025-03-26,1900-01-01 16:45:00,16:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Quarta,26,Tarde,0.0,,,Com Promocao,True,7
41199,2025-04-27,12,Pote,Limão,0,0.0,Caldeira,RO,App,True,CLI6624,2025-04-27,1900-01-01 12:15:00,12:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Domingo,27,Tarde,0.0,,,Com Promocao,True,5
41242,2025-08-16,17,Milkshake,Limão,0,0.0,Da Mota De Goiás,AM,Loja Física,True,CLI1446,2025-08-16,1900-01-01 17:45:00,17:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Sabado,16,Tarde,0.0,,,Com Promocao,True,6
41249,2025-02-27,9,Picolé,Caramelo,-3,-26.4,Novais,BA,Parceiro,False,CLI4285,2025-02-27,1900-01-01 09:45:00,09:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,2,Fevereiro,2025-02,T1,Quinta,27,Manha,-26.4,8.8,8.8,Sem Promocao,True,4
41255,2025-07-04,14,Sundae,Nao Informado,4,,Nao Informado,MS,App,False,CLI2537,2025-07-04,1900-01-01 14:30:00,14:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Sexta,4,Tarde,,,,Sem Promocao,True,9
41269,2025-06-14,16,Casquinha,Morango,-3,-32.92,Carvalho,PI,App,True,CLI3852,2025-06-14,1900-01-01 16:15:00,16:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,6,Junho,2025-06,T2,Sabado,14,Tarde,-32.92,10.97,10.97,Com Promocao,True,6
41273,2025-06-22,21,Casquinha,Limão,0,0.0,Vargas,MA,Loja Física,False,CLI2620,2025-06-22,1900-01-01 21:45:00,21:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Domingo,22,Noite,0.0,,,Sem Promocao,True,13
41303,2025-07-08,11,Picolé,Nao Informado,1,,Nao Informado,RR,App,True,CLI3313,2025-07-08,1900-01-01 11:45:00,11:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Terca,8,Manha,,,,Com Promocao,True,10
41305,2025-05-23,15,Casquinha,Menta,0,0.0,Martins De Aparecida,AL,Loja Física,True,CLI8373,2025-05-23,1900-01-01 15:15:00,15:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Sexta,23,Tarde,0.0,,,Com Promocao,True,6
41306,2025-06-08,14,Sundae,Nao Informado,1,,Nao Informado,PI,Loja Física,False,CLI6367,2025-06-08,1900-01-01 14:15:00,14:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Domingo,8,Tarde,,,,Sem Promocao,True,4
41360,2025-05-29,11,Pote,Baunilha,-3,-32.4,Da Cruz,RJ,Loja Física,False,CLI1937,2025-05-29,1900-01-01 11:00:00,11:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,5,Maio,2025-05,T2,Quinta,29,Manha,-32.4,10.8,10.8,Sem Promocao,True,9
41402,2025-04-06,16,Milkshake,Nao Informado,1,,Nao Informado,MA,App,False,CLI1410,2025-04-06,1900-01-01 16:30:00,16:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Domingo,6,Tarde,,,,Sem Promocao,True,8
41409,2025-04-18,21,Milkshake,Baunilha,-1,-5.75,Pinto De Da Rosa,ES,Parceiro,True,CLI6379,2025-04-18,1900-01-01 21:30:00,21:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Sexta,18,Noite,-5.75,5.75,5.75,Com Promocao,True,7
41503,2025-06-03,9,Milkshake,Morango,0,0.0,Santos Do Sul,RO,Loja Física,True,CLI8927,2025-06-03,1900-01-01 09:15:00,09:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Terca,3,Manha,0.0,,,Com Promocao,True,8
41589,2025-07-20,14,Pote,Nao Informado,1,,Nao Informado,AC,Parceiro,True,CLI6980,2025-07-20,1900-01-01 14:15:00,14:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Domingo,20,Tarde,,,,Com Promocao,True,8
41598,2025-05-22,14,Milkshake,Chocolate,0,0.0,Peixoto,TO,Loja Física,False,CLI7029,2025-05-22,1900-01-01 14:30:00,14:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Quinta,22,Tarde,0.0,,,Sem Promocao,True,13
41644,2025-06-12,19,Pote,Nao Informado,1,,Nao Informado,PE,App,False,CLI9871,2025-06-12,1900-01-01 19:30:00,19:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Quinta,12,Noite,,,,Sem Promocao,True,12
41650,2025-08-06,19,Casquinha,Morango,-5,-54.83,Cassiano,SP,Loja Física,True,CLI9871,2025-08-06,1900-01-01 19:45:00,19:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,8,Agosto,2025-08,T3,Quarta,6,Noite,-54.83,10.97,10.97,Com Promocao,True,12
41822,2025-04-27,8,Casquinha,Caramelo,-3,-25.26,Machado De Minas,BA,Parceiro,False,CLI4051,2025-04-27,1900-01-01 08:15:00,08:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,4,Abril,2025-04,T2,Domingo,27,Manha,-25.26,8.42,8.42,Sem Promocao,True,5
41879,2025-06-28,16,Picolé,Baunilha,-2,-18.52,Cavalcanti De Goiás,MS,Loja Física,False,CLI9065,2025-06-28,1900-01-01 16:15:00,16:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Sabado,28,Tarde,-18.52,9.26,9.26,Sem Promocao,True,10
41927,2025-02-27,15,Picolé,Nao Informado,1,,Nao Informado,PB,App,False,CLI9492,2025-02-27,1900-01-01 15:45:00,15:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,2,Fevereiro,2025-02,T1,Quinta,27,Tarde,,,,Sem Promocao,True,9
41933,2025-08-06,14,Milkshake,Limão,0,0.0,Porto,ES,Parceiro,True,CLI8925,2025-08-06,1900-01-01 14:30:00,14:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Quarta,6,Tarde,0.0,,,Com Promocao,True,5
41994,2025-03-23,21,Casquinha,Nao Informado,5,,Nao Informado,SE,Parceiro,True,CLI9629,2025-03-23,1900-01-01 21:45:00,21:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Domingo,23,Noite,,,,Com Promocao,True,4
42051,2025-04-17,19,Pote,Chocolate,-3,-14.41,Nunes De Cirino,AL,Loja Física,True,CLI1544,2025-04-17,1900-01-01 19:00:00,19:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Quinta,17,Noite,-14.41,4.8,4.8,Com Promocao,True,6
42062,2025-05-18,20,Picolé,Baunilha,-1,-10.93,Fernandes De Castro,PR,Parceiro,False,CLI3027,2025-05-18,1900-01-01 20:30:00,20:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Domingo,18,Noite,-10.93,10.93,10.93,Sem Promocao,True,8
42082,2025-05-30,14,Picolé,Chocolate,0,0.0,Ramos,MT,Parceiro,True,CLI4599,2025-05-30,1900-01-01 14:15:00,14:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Sexta,30,Tarde,0.0,,,Com Promocao,True,11
42092,2025-03-13,19,Milkshake,Menta,-6,-71.7,Campinas,MG,Parceiro,False,CLI1339,2025-03-13,1900-01-01 19:00:00,19:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,3,Marco,2025-03,T1,Quinta,13,Noite,-71.7,11.95,11.95,Sem Promocao,True,2
42156,2025-05-20,9,Pote,Nao Informado,2,,Nao Informado,GO,App,True,CLI8475,2025-05-20,1900-01-01 09:45:00,09:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,5,Maio,2025-05,T2,Terca,20,Manha,,,,Com Promocao,True,10
42159,2025-04-24,14,Pote,Baunilha,-3,-20.88,Albuquerque,MG,App,False,CLI8044,2025-04-24,1900-01-01 14:00:00,14:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Quinta,24,Tarde,-20.88,6.96,6.96,Sem Promocao,True,5
42206,2025-03-13,9,Picolé,Morango,-1,-7.45,Caldeira De Cardoso,PE,Parceiro,False,CLI9239,2025-03-13,1900-01-01 09:15:00,09:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Quinta,13,Manha,-7.45,7.45,7.45,Sem Promocao,True,5
42220,2025-03-22,16,Picolé,Menta,-4,-54.48,Duarte,CE,Parceiro,False,CLI6305,2025-03-22,1900-01-01 16:00:00,16:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,3,Marco,2025-03,T1,Sabado,22,Tarde,-54.48,13.62,13.62,Sem Promocao,True,6
42296,2025-06-11,19,Pote,Açaí,-1,-8.01,Melo,MG,Loja Física,True,CLI4784,2025-06-11,1900-01-01 19:15:00,19:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Quarta,11,Noite,-8.01,8.01,8.01,Com Promocao,True,7
42341,2025-05-26,8,Pote,Nao Informado,3,,Nao Informado,RS,App,True,CLI3692,2025-05-26,1900-01-01 08:45:00,08:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,5,Maio,2025-05,T2,Segunda,26,Manha,,,,Com Promocao,True,6
42406,2025-05-23,9,Sundae,Morango,0,0.0,Costela De Teixeira,RN,Loja Física,False,CLI9785,2025-05-23,1900-01-01 09:45:00,09:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Sexta,23,Manha,0.0,,,Sem Promocao,True,8
42423,2025-07-22,12,Milkshake,Morango,-1,-12.54,Novaes,SE,Loja Física,False,CLI4814,2025-07-22,1900-01-01 12:15:00,12:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Terca,22,Tarde,-12.54,12.54,12.54,Sem Promocao,True,7
42426,2025-07-25,13,Milkshake,Chocolate,-1,-6.08,Peixoto De Souza,MG,App,False,CLI3251,2025-07-25,1900-01-01 13:15:00,13:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Sexta,25,Tarde,-6.08,6.08,6.08,Sem Promocao,True,8
42447,2025-07-05,15,Milkshake,Nao Informado,1,,Nao Informado,TO,Parceiro,False,CLI9222,2025-07-05,1900-01-01 15:00:00,15:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Sabado,5,Tarde,,,,Sem Promocao,True,15
42448,2025-04-02,18,Sundae,Caramelo,0,0.0,Pastor Da Mata,SC,Loja Física,True,CLI1036,2025-04-02,1900-01-01 18:00:00,18:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Quarta,2,Noite,0.0,,,Com Promocao,True,9
42459,2025-04-19,13,Casquinha,Nao Informado,3,,Nao Informado,CE,Parceiro,False,CLI9970,2025-04-19,1900-01-01 13:45:00,13:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Sabado,19,Tarde,,,,Sem Promocao,True,4
42473,2025-04-12,14,Picolé,Nao Informado,4,,Nao Informado,TO,App,True,CLI3454,2025-04-12,1900-01-01 14:00:00,14:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Sabado,12,Tarde,,,,Com Promocao,True,6
42488,2025-05-02,14,Casquinha,Caramelo,-1,-6.17,Rios Do Galho,GO,App,True,CLI1620,2025-05-02,1900-01-01 14:00:00,14:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Sexta,2,Tarde,-6.17,6.17,6.17,Com Promocao,True,3
42523,2025-08-09,18,Picolé,Cookies,-1,-12.42,Araújo,AM,App,True,CLI2213,2025-08-09,1900-01-01 18:30:00,18:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Sabado,9,Noite,-12.42,12.42,12.42,Com Promocao,True,4
42563,2025-06-04,8,Casquinha,Menta,0,0.0,Da Mota,TO,Loja Física,True,CLI9015,2025-06-04,1900-01-01 08:30:00,08:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,6,Junho,2025-06,T2,Quarta,4,Manha,0.0,,,Com Promocao,True,8
42567,2025-04-06,11,Pote,Chocolate,-1,-10.68,Cassiano De Goiás,SE,Loja Física,False,CLI3972,2025-04-06,1900-01-01 11:45:00,11:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Domingo,6,Manha,-10.68,10.68,10.68,Sem Promocao,True,5
42575,2025-04-29,13,Picolé,Nao Informado,2,,Nao Informado,PE,App,False,CLI7969,2025-04-29,1900-01-01 13:30:00,13:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,4,Abril,2025-04,T2,Terca,29,Tarde,,,,Sem Promocao,True,7
42655,2025-02-21,9,Milkshake,Nao Informado,4,,Nao Informado,RN,Parceiro,False,CLI9434,2025-02-21,1900-01-01 09:30:00,09:30,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,2,Fevereiro,2025-02,T1,Sexta,21,Manha,,,,Sem Promocao,True,4
42663,2025-06-17,13,Milkshake,Nao Informado,5,,Nao Informado,AM,Loja Física,True,CLI6570,2025-06-17,1900-01-01 13:45:00,13:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Terca,17,Tarde,,,,Com Promocao,True,6
42697,2025-03-25,14,Milkshake,Limão,0,0.0,Farias Dos Dourados,MG,Parceiro,False,CLI1220,2025-03-25,1900-01-01 14:00:00,14:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Terca,25,Tarde,0.0,,,Sem Promocao,True,5
42717,2025-08-02,10,Picolé,Nao Informado,3,,Nao Informado,PA,Parceiro,False,CLI7627,2025-08-02,1900-01-01 10:45:00,10:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Sabado,2,Manha,,,,Sem Promocao,True,6
42765,2025-05-25,22,Pote,Cookies,0,0.0,Caldeira,SC,App,True,CLI9551,2025-05-25,1900-01-01 22:15:00,22:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Domingo,25,Noite,0.0,,,Com Promocao,True,7
42792,2025-05-12,14,Pote,Baunilha,0,0.0,Santos Dos Dourados,CE,Loja Física,False,CLI6527,2025-05-12,1900-01-01 14:15:00,14:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,5,Maio,2025-05,T2,Segunda,12,Tarde,0.0,,,Sem Promocao,True,9
42841,2025-03-22,21,Casquinha,Menta,-1,-14.46,Carvalho Do Galho,MA,Parceiro,False,CLI4716,2025-03-22,1900-01-01 21:45:00,21:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Sabado,22,Noite,-14.46,14.46,14.46,Sem Promocao,True,5
42868,2025-07-25,15,Picolé,Nao Informado,1,,Nao Informado,MA,Loja Física,False,CLI3679,2025-07-25,1900-01-01 15:15:00,15:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Sexta,25,Tarde,,,,Sem Promocao,True,5
42874,2025-03-04,12,Milkshake,Nao Informado,4,,Nao Informado,MA,App,False,CLI7952,2025-03-04,1900-01-01 12:45:00,12:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Terca,4,Tarde,,,,Sem Promocao,True,10
42887,2025-06-21,9,Sundae,Morango,-4,-27.56,Costa Do Oeste,SC,Parceiro,False,CLI2665,2025-06-21,1900-01-01 09:45:00,09:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,6,Junho,2025-06,T2,Sabado,21,Manha,-27.56,6.89,6.89,Sem Promocao,True,3
42934,2025-06-14,13,Sundae,Nao Informado,2,,Nao Informado,ES,App,True,CLI5779,2025-06-14,1900-01-01 13:00:00,13:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Sabado,14,Tarde,,,,Com Promocao,True,7
42949,2025-02-23,21,Sundae,Baunilha,-1,-8.15,Costela,PE,App,False,CLI8883,2025-02-23,1900-01-01 21:00:00,21:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,2,Fevereiro,2025-02,T1,Domingo,23,Noite,-8.15,8.15,8.15,Sem Promocao,True,4
43059,2025-06-30,21,Picolé,Nao Informado,4,,Nao Informado,MS,Loja Física,True,CLI3293,2025-06-30,1900-01-01 21:15:00,21:15,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,6,Junho,2025-06,T2,Segunda,30,Noite,,,,Com Promocao,True,14
43077,2025-03-12,10,Pote,Cookies,-3,-31.32,Andrade,TO,Loja Física,True,CLI1196,2025-03-12,1900-01-01 10:45:00,10:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,3,Marco,2025-03,T1,Quarta,12,Manha,-31.32,10.44,10.44,Com Promocao,True,4
43240,2025-08-11,9,Sundae,Caramelo,0,0.0,Barros,SP,Parceiro,True,CLI7724,2025-08-11,1900-01-01 09:15:00,09:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Segunda,11,Manha,0.0,,,Com Promocao,True,5
43356,2025-07-04,22,Casquinha,Nao Informado,4,,Nao Informado,CE,Loja Física,True,CLI5569,2025-07-04,1900-01-01 22:45:00,22:45,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Sexta,4,Noite,,,,Com Promocao,True,9
43362,2025-03-26,17,Casquinha,Chocolate,-4,-37.66,Jesus,PE,Loja Física,True,CLI6162,2025-03-26,1900-01-01 17:30:00,17:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,3,Marco,2025-03,T1,Quarta,26,Tarde,-37.66,9.41,9.41,Com Promocao,True,10
43415,2025-08-19,15,Picolé,Nao Informado,1,,Nao Informado,RR,App,True,CLI8306,2025-08-19,1900-01-01 15:00:00,15:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Terca,19,Tarde,,,,Com Promocao,True,6
43427,2025-06-28,10,Pote,Limão,-4,-30.45,Vasconcelos De Goiás,MG,Parceiro,True,CLI1768,2025-06-28,1900-01-01 10:00:00,10:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,6,Junho,2025-06,T2,Sabado,28,Manha,-30.45,7.61,7.61,Com Promocao,True,4
43451,2025-03-16,21,Picolé,Caramelo,0,0.0,Albuquerque Da Mata,MG,Loja Física,False,CLI9170,2025-03-16,1900-01-01 21:15:00,21:15,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Domingo,16,Noite,0.0,,,Sem Promocao,True,5
43493,2025-03-06,16,Sundae,Menta,-1,-3.76,Oliveira Grande,RO,App,True,CLI3292,2025-03-06,1900-01-01 16:30:00,16:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,3,Marco,2025-03,T1,Quinta,6,Tarde,-3.76,3.76,3.76,Com Promocao,True,9
43529,2025-08-03,19,Casquinha,Morango,0,0.0,Santos,TO,Parceiro,True,CLI1548,2025-08-03,1900-01-01 19:30:00,19:30,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,8,Agosto,2025-08,T3,Domingo,3,Noite,0.0,,,Com Promocao,True,8
43549,2025-03-17,16,Casquinha,Nao Informado,3,,Nao Informado,PA,App,False,CLI2791,2025-03-17,1900-01-01 16:00:00,16:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,3,Marco,2025-03,T1,Segunda,17,Tarde,,,,Sem Promocao,True,6
43596,2025-08-10,14,Pote,Nao Informado,3,,Nao Informado,RR,Loja Física,True,CLI4900,2025-08-10,1900-01-01 14:00:00,14:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,8,Agosto,2025-08,T3,Domingo,10,Tarde,,,,Com Promocao,True,6
43655,2025-04-27,11,Casquinha,Chocolate,0,0.0,Guerra,SE,Loja Física,False,CLI6816,2025-04-27,1900-01-01 11:00:00,11:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,4,Abril,2025-04,T2,Domingo,27,Manha,0.0,,,Sem Promocao,True,6
43668,2025-07-09,17,Casquinha,Nao Informado,2,,Nao Informado,DF,Loja Física,False,CLI7340,2025-07-09,1900-01-01 17:00:00,17:00,True,True,False,False,False,True,True,False,False,False,False,False,False,valor_total_nulo,False,False,2025,7,Julho,2025-07,T3,Quarta,9,Tarde,,,,Sem Promocao,True,8
