id_transacao,data,hora,tipo_sorvete,sabor,quantidade,valor_total,cidade,estado,canal_venda,promocao,id_cliente,data_venda,hora_parse,hora_venda,flag_sabor_nao_informado,flag_cidade_nao_informada,flag_data_invalida,flag_hora_invalida,flag_quantidade_invalida,flag_valor_total_nulo,flag_valor_total_invalido,flag_id_transacao_duplicado,flag_linha_duplicada,flag_tipo_sorvete_invalido,flag_sabor_invalido,flag_canal_venda_invalido,flag_estado_invalido,motivo_exclusao,registro_valido_powerbi,flag_outlier_valor_total,ano,mes,nome_mes,ano_mes,trimestre,dia_semana,dia_mes,faixa_horario,ticket_transacao,ticket_medio,valor_unitario_estimado,promocao_label,cliente_recorrente,qtd_transacoes_cliente
43971,2025-03-03,12,Casquinha,Morango,3,33.99,Da Cunha Da Mata,SP,Parceiro,True,CLI4440,2025-03-03,1900-01-01 12:45:00,12:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Segunda,3,Tarde,33.99,11.33,11.33,Com Promocao,True,3
43972,2025-08-19,9,Sundae,Morango,1,5.92,Costa,PI,Parceiro,True,CLI9918,2025-08-19,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Terca,19,Manha,5.92,5.92,5.92,Com Promocao,True,12
43973,2025-08-08,12,Picolé,Baunilha,4,53.24,Andrade Paulista,SC,Parceiro,True,CLI6645,2025-08-08,1900-01-01 12:00:00,12:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sexta,8,Tarde,53.24,13.31,13.31,Com Promocao,True,11
43974,2025-07-19,12,Pote,Cookies,1,8.55,Abreu,PE,Loja Física,False,CLI4005,2025-07-19,1900-01-01 12:30:00,12:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sabado,19,Tarde,8.55,8.55,8.55,Sem Promocao,True,4
43975,2025-03-04,16,Sundae,Cookies,5,52.4,Barros De Costa,MG,App,False,CLI7712,2025-03-04,1900-01-01 16:45:00,16:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Terca,4,Tarde,52.4,10.48,10.48,Sem Promocao,True,7
43976,2025-08-05,14,Milkshake,Chocolate,3,19.44,Cavalcante Da Praia,DF,Parceiro,True,CLI6465,2025-08-05,1900-01-01 14:45:00,14:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Terca,5,Tarde,19.44,6.48,6.48,Com Promocao,True,6
43977,2025-03-22,12,Milkshake,Morango,3,28.71,Campinas,AM,Parceiro,False,CLI6712,2025-03-22,1900-01-01 12:45:00,12:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sabado,22,Tarde,28.71,9.57,9.57,Sem Promocao,True,5
43978,2025-03-28,15,Sundae,Baunilha,2,15.46,Rodrigues Verde,MG,Loja Física,False,CLI7473,2025-03-28,1900-01-01 15:30:00,15:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sexta,28,Tarde,15.46,7.73,7.73,Sem Promocao,True,5
43979,2025-07-21,18,Milkshake,Morango,4,26.89,Dias De Goiás,RO,App,True,CLI6628,2025-07-21,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Segunda,21,Noite,26.89,6.72,6.72,Com Promocao,True,12
43980,2025-06-17,20,Sundae,Morango,1,8.54,Machado De Goiás,AL,Parceiro,True,CLI2606,2025-06-17,1900-01-01 20:30:00,20:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Terca,17,Noite,8.54,8.54,8.54,Com Promocao,True,4
43981,2025-08-18,16,Picolé,Chocolate,1,11.78,Jesus,AC,App,True,CLI4471,2025-08-18,1900-01-01 16:00:00,16:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Segunda,18,Tarde,11.78,11.78,11.78,Com Promocao,True,8
43982,2025-06-05,19,Milkshake,Caramelo,4,42.48,Azevedo Do Campo,SC,Loja Física,False,CLI9657,2025-06-05,1900-01-01 19:15:00,19:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quinta,5,Noite,42.48,10.62,10.62,Sem Promocao,True,8
43983,2025-06-20,15,Picolé,Cookies,3,43.08,Cardoso,GO,App,False,CLI8716,2025-06-20,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sexta,20,Tarde,43.08,14.36,14.36,Sem Promocao,True,6
43984,2025-05-23,13,Milkshake,Açaí,3,17.76,Vieira,DF,Loja Física,False,CLI5541,2025-05-23,1900-01-01 13:30:00,13:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,23,Tarde,17.76,5.92,5.92,Sem Promocao,True,8
43985,2025-04-07,14,Milkshake,Baunilha,-5,-38.8,Lopes Do Oeste,TO,Parceiro,False,CLI8292,2025-04-07,1900-01-01 14:45:00,14:45,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,True,2025,4,Abril,2025-04,T2,Segunda,7,Tarde,-38.8,7.76,7.76,Sem Promocao,True,12
43986,2025-03-07,16,Pote,Cookies,2,8.63,Marques De Pereira,RN,Parceiro,True,CLI9975,2025-03-07,1900-01-01 16:45:00,16:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sexta,7,Tarde,8.63,4.32,4.32,Com Promocao,True,6
43987,2025-07-26,17,Picolé,Açaí,3,40.23,Monteiro,AP,Loja Física,False,CLI4011,2025-07-26,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sabado,26,Tarde,40.23,13.41,13.41,Sem Promocao,True,7
43988,2025-08-09,19,Milkshake,Morango,1,8.88,Carvalho Da Praia,AL,App,False,CLI8758,2025-08-09,1900-01-01 19:30:00,19:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sabado,9,Noite,8.88,8.88,8.88,Sem Promocao,True,5
43989,2025-08-04,19,Casquinha,Baunilha,1,6.0,Mendes,PR,Loja Física,True,CLI1589,2025-08-04,1900-01-01 19:15:00,19:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Segunda,4,Noite,6.0,6.0,6.0,Com Promocao,True,11
43990,2025-06-03,17,Pote,Chocolate,2,24.12,Cardoso,RR,Parceiro,False,CLI3883,2025-06-03,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Terca,3,Tarde,24.12,12.06,12.06,Sem Promocao,True,7
43991,2025-03-01,18,Sundae,Baunilha,1,12.58,Costa,RN,Parceiro,False,CLI4901,2025-03-01,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sabado,1,Noite,12.58,12.58,12.58,Sem Promocao,True,5
43992,2025-07-13,13,Pote,Baunilha,2,13.34,Pimenta,PE,Loja Física,False,CLI4612,2025-07-13,1900-01-01 13:30:00,13:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Domingo,13,Tarde,13.34,6.67,6.67,Sem Promocao,True,8
43993,2025-04-27,11,Casquinha,Cookies,1,8.12,Fernandes Da Prata,RO,Loja Física,False,CLI9055,2025-04-27,1900-01-01 11:45:00,11:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Domingo,27,Manha,8.12,8.12,8.12,Sem Promocao,True,8
43994,2025-04-20,20,Casquinha,Limão,2,17.7,Cavalcante Do Campo,AM,App,True,CLI8277,2025-04-20,1900-01-01 20:00:00,20:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Domingo,20,Noite,17.7,8.85,8.85,Com Promocao,True,4
43995,2025-08-16,14,Picolé,Chocolate,5,53.1,Machado,PI,Parceiro,False,CLI7446,2025-08-16,1900-01-01 14:45:00,14:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sabado,16,Tarde,53.1,10.62,10.62,Sem Promocao,True,11
43996,2025-05-16,16,Casquinha,Cookies,5,57.82,Da Mata,AC,Parceiro,True,CLI4347,2025-05-16,1900-01-01 16:00:00,16:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,16,Tarde,57.82,11.56,11.56,Com Promocao,True,5
43997,2025-04-14,22,Milkshake,Açaí,1,7.79,Viana,AC,App,True,CLI9051,2025-04-14,1900-01-01 22:00:00,22:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,14,Noite,7.79,7.79,7.79,Com Promocao,True,4
43998,2025-05-30,15,Milkshake,Morango,4,48.04,Nascimento,RN,Loja Física,False,CLI8659,2025-05-30,1900-01-01 15:45:00,15:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,30,Tarde,48.04,12.01,12.01,Sem Promocao,True,6
43999,2025-05-03,9,Pote,Açaí,5,26.36,Cunha,AP,Parceiro,True,CLI3051,2025-05-03,1900-01-01 09:30:00,09:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sabado,3,Manha,26.36,5.27,5.27,Com Promocao,True,7
44000,2025-05-14,11,Milkshake,Menta,5,28.18,Campinas,MG,Parceiro,True,CLI1192,2025-05-14,1900-01-01 11:15:00,11:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quarta,14,Manha,28.18,5.64,5.64,Com Promocao,True,6
44001,2025-04-29,12,Milkshake,Chocolate,4,52.64,Moura,RR,Parceiro,False,CLI4010,2025-04-29,1900-01-01 12:45:00,12:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Terca,29,Tarde,52.64,13.16,13.16,Sem Promocao,True,2
44002,2025-08-03,14,Casquinha,Limão,2,24.43,Cirino,GO,Parceiro,True,CLI8538,2025-08-03,1900-01-01 14:30:00,14:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Domingo,3,Tarde,24.43,12.22,12.22,Com Promocao,True,6
44003,2025-04-23,16,Casquinha,Caramelo,4,25.88,Jesus Da Mata,SC,Loja Física,True,CLI7746,2025-04-23,1900-01-01 16:00:00,16:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,23,Tarde,25.88,6.47,6.47,Com Promocao,True,7
44004,2025-08-31,12,Casquinha,Açaí,2,22.14,Sousa,AL,Parceiro,True,CLI4680,2025-08-31,1900-01-01 12:00:00,12:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Domingo,31,Tarde,22.14,11.07,11.07,Com Promocao,True,5
44005,2025-08-17,16,Casquinha,Morango,1,7.6,Castro,MS,Loja Física,True,CLI8520,2025-08-17,1900-01-01 16:45:00,16:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Domingo,17,Tarde,7.6,7.6,7.6,Com Promocao,True,6
44006,2025-04-03,9,Pote,Cookies,5,68.15,Da Rosa Do Norte,TO,Loja Física,False,CLI9709,2025-04-03,1900-01-01 09:45:00,09:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quinta,3,Manha,68.15,13.63,13.63,Sem Promocao,True,4
44007,2025-06-21,21,Casquinha,Menta,1,6.5,Oliveira Da Serra,RO,Loja Física,True,CLI1403,2025-06-21,1900-01-01 21:45:00,21:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Sabado,21,Noite,6.5,6.5,6.5,Com Promocao,True,10
44008,2025-07-30,15,Casquinha,Cookies,2,15.35,Cavalcanti Alegre,PB,Parceiro,True,CLI6779,2025-07-30,1900-01-01 15:00:00,15:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quarta,30,Tarde,15.35,7.68,7.68,Com Promocao,True,4
44009,2025-07-21,9,Picolé,Cookies,1,12.26,Da Paz,RR,App,True,CLI8221,2025-07-21,1900-01-01 09:00:00,09:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Segunda,21,Manha,12.26,12.26,12.26,Com Promocao,True,10
44010,2025-08-14,17,Pote,Cookies,4,27.61,Castro Da Mata,DF,Loja Física,True,CLI4180,2025-08-14,1900-01-01 17:30:00,17:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Quinta,14,Tarde,27.61,6.9,6.9,Com Promocao,True,6
44011,2025-08-12,11,Casquinha,Cookies,1,13.01,Da Rosa,PR,Parceiro,False,CLI8790,2025-08-12,1900-01-01 11:30:00,11:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Terca,12,Manha,13.01,13.01,13.01,Sem Promocao,True,5
44012,2025-07-11,15,Milkshake,Baunilha,3,21.63,Freitas Alegre,AM,Loja Física,True,CLI5221,2025-07-11,1900-01-01 15:15:00,15:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sexta,11,Tarde,21.63,7.21,7.21,Com Promocao,True,4
44013,2025-05-30,16,Milkshake,Caramelo,5,74.85,Pereira,RN,Parceiro,False,CLI1407,2025-05-30,1900-01-01 16:15:00,16:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,30,Tarde,74.85,14.97,14.97,Sem Promocao,True,11
44014,2025-03-10,8,Pote,Cookies,1,12.18,Rios Do Oeste,AM,App,True,CLI1566,2025-03-10,1900-01-01 08:15:00,08:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Segunda,10,Manha,12.18,12.18,12.18,Com Promocao,True,7
44015,2025-06-12,10,Picolé,Menta,3,17.56,Jesus De Da Cunha,AM,Parceiro,True,CLI8895,2025-06-12,1900-01-01 10:00:00,10:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quinta,12,Manha,17.56,5.85,5.85,Com Promocao,True,7
44016,2025-02-21,19,Pote,Chocolate,1,13.46,Porto,MG,Loja Física,False,CLI6541,2025-02-21,1900-01-01 19:45:00,19:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,2,Fevereiro,2025-02,T1,Sexta,21,Noite,13.46,13.46,13.46,Sem Promocao,True,6
44017,2025-05-08,17,Milkshake,Morango,3,31.01,Duarte,MS,Loja Física,True,CLI3805,2025-05-08,1900-01-01 17:30:00,17:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Quinta,8,Tarde,31.01,10.34,10.34,Com Promocao,True,6
44018,2025-04-25,9,Pote,Menta,2,27.48,Macedo,PR,App,False,CLI5523,2025-04-25,1900-01-01 09:00:00,09:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,25,Manha,27.48,13.74,13.74,Sem Promocao,True,11
44019,2025-07-24,19,Picolé,Morango,-2,-19.6,Garcia Da Prata,BA,App,False,CLI8953,2025-07-24,1900-01-01 19:00:00,19:00,False,False,False,False,True,False,True,False,False,False,False,False,False,quantidade_nao_positiva_ou_nula;valor_total_nao_positivo,False,False,2025,7,Julho,2025-07,T3,Quinta,24,Noite,-19.6,9.8,9.8,Sem Promocao,True,5
44020,2025-04-16,21,Milkshake,Açaí,3,32.75,Costa,RO,Parceiro,True,CLI4004,2025-04-16,1900-01-01 21:45:00,21:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,16,Noite,32.75,10.92,10.92,Com Promocao,True,4
44021,2025-07-03,11,Sundae,Chocolate,5,72.35,Rios Da Praia,RS,App,False,CLI1823,2025-07-03,1900-01-01 11:30:00,11:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,3,Manha,72.35,14.47,14.47,Sem Promocao,True,11
44022,2025-03-18,17,Casquinha,Chocolate,1,5.08,Freitas Do Galho,CE,Loja Física,False,CLI6822,2025-03-18,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Terca,18,Tarde,5.08,5.08,5.08,Sem Promocao,True,10
44023,2025-07-09,10,Picolé,Limão,5,62.05,Machado Do Amparo,AP,App,False,CLI1480,2025-07-09,1900-01-01 10:45:00,10:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quarta,9,Manha,62.05,12.41,12.41,Sem Promocao,True,6
44024,2025-03-28,20,Picolé,Caramelo,4,44.25,Da Costa Do Sul,RJ,Parceiro,True,CLI5915,2025-03-28,1900-01-01 20:45:00,20:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sexta,28,Noite,44.25,11.06,11.06,Com Promocao,True,7
44025,2025-03-20,16,Sundae,Chocolate,3,22.59,Dias De Borges,RS,Parceiro,False,CLI5677,2025-03-20,1900-01-01 16:15:00,16:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Quinta,20,Tarde,22.59,7.53,7.53,Sem Promocao,True,9
44026,2025-04-19,10,Picolé,Baunilha,3,22.14,Azevedo,CE,Loja Física,True,CLI8983,2025-04-19,1900-01-01 10:00:00,10:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sabado,19,Manha,22.14,7.38,7.38,Com Promocao,True,8
44027,2025-08-18,19,Picolé,Cookies,4,31.92,Sampaio Do Sul,AP,Loja Física,False,CLI2860,2025-08-18,1900-01-01 19:30:00,19:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Segunda,18,Noite,31.92,7.98,7.98,Sem Promocao,True,10
44028,2025-03-21,18,Milkshake,Caramelo,4,22.6,Rios Da Praia,BA,App,False,CLI3261,2025-03-21,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sexta,21,Noite,22.6,5.65,5.65,Sem Promocao,True,9
44029,2025-04-02,12,Picolé,Baunilha,5,42.97,Vasconcelos,CE,Loja Física,True,CLI6799,2025-04-02,1900-01-01 12:45:00,12:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quarta,2,Tarde,42.97,8.59,8.59,Com Promocao,True,6
44030,2025-04-26,10,Sundae,Baunilha,4,43.92,Viana De Sousa,ES,Loja Física,False,CLI5051,2025-04-26,1900-01-01 10:00:00,10:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sabado,26,Manha,43.92,10.98,10.98,Sem Promocao,True,2
44031,2025-07-25,15,Milkshake,Baunilha,3,33.6,Campinas,DF,Parceiro,True,CLI9922,2025-07-25,1900-01-01 15:15:00,15:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sexta,25,Tarde,33.6,11.2,11.2,Com Promocao,True,3
44032,2025-08-04,20,Milkshake,Caramelo,1,5.01,Mendes De Minas,ES,Loja Física,True,CLI2902,2025-08-04,1900-01-01 20:15:00,20:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Segunda,4,Noite,5.01,5.01,5.01,Com Promocao,True,8
44033,2025-08-12,16,Milkshake,Cookies,3,27.17,Da Conceição,CE,Loja Física,True,CLI9984,2025-08-12,1900-01-01 16:30:00,16:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Terca,12,Tarde,27.17,9.06,9.06,Com Promocao,True,2
44034,2025-08-11,8,Pote,Caramelo,2,10.94,Ferreira De Jesus,AM,Loja Física,False,CLI2978,2025-08-11,1900-01-01 08:15:00,08:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Segunda,11,Manha,10.94,5.47,5.47,Sem Promocao,True,6
44035,2025-07-17,8,Casquinha,Baunilha,5,60.9,Cunha,CE,App,False,CLI4873,2025-07-17,1900-01-01 08:45:00,08:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Quinta,17,Manha,60.9,12.18,12.18,Sem Promocao,True,7
44036,2025-07-01,20,Pote,Limão,3,27.51,Sampaio Da Prata,PI,Loja Física,True,CLI3110,2025-07-01,1900-01-01 20:30:00,20:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Terca,1,Noite,27.51,9.17,9.17,Com Promocao,True,4
44037,2025-06-10,17,Casquinha,Cookies,2,11.5,Vasconcelos,AP,Parceiro,False,CLI6702,2025-06-10,1900-01-01 17:15:00,17:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Terca,10,Tarde,11.5,5.75,5.75,Sem Promocao,True,11
44038,2025-06-15,16,Pote,Baunilha,3,24.25,Vieira De Ferreira,MA,App,True,CLI9111,2025-06-15,1900-01-01 16:45:00,16:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Domingo,15,Tarde,24.25,8.08,8.08,Com Promocao,True,5
44039,2025-04-14,13,Sundae,Limão,2,27.4,Leão,SC,Parceiro,True,CLI5062,2025-04-14,1900-01-01 13:00:00,13:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,14,Tarde,27.4,13.7,13.7,Com Promocao,True,4
44040,2025-06-19,17,Milkshake,Limão,5,51.9,Campinas,AC,Loja Física,False,CLI2863,2025-06-19,1900-01-01 17:00:00,17:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quinta,19,Tarde,51.9,10.38,10.38,Sem Promocao,True,4
44041,2025-04-17,18,Pote,Morango,5,50.2,Fernandes De Minas,RJ,Parceiro,False,CLI4728,2025-04-17,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Quinta,17,Noite,50.2,10.04,10.04,Sem Promocao,True,9
44042,2025-06-19,12,Milkshake,Caramelo,2,13.93,Sá,CE,Parceiro,True,CLI5556,2025-06-19,1900-01-01 12:30:00,12:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Quinta,19,Tarde,13.93,6.96,6.96,Com Promocao,True,7
44043,2025-08-04,8,Casquinha,Açaí,4,29.11,Souza,BA,Loja Física,True,CLI8599,2025-08-04,1900-01-01 08:15:00,08:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Segunda,4,Manha,29.11,7.28,7.28,Com Promocao,True,3
44044,2025-07-05,11,Picolé,Menta,2,13.61,Dias De Fonseca,PI,Parceiro,True,CLI1833,2025-07-05,1900-01-01 11:15:00,11:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,7,Julho,2025-07,T3,Sabado,5,Manha,13.61,6.8,6.8,Com Promocao,True,3
44045,2025-08-09,9,Milkshake,Menta,2,12.9,Machado Da Prata,MG,App,True,CLI8272,2025-08-09,1900-01-01 09:30:00,09:30,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Sabado,9,Manha,12.9,6.45,6.45,Com Promocao,True,6
44046,2025-04-18,14,Milkshake,Morango,4,21.32,Lima Da Mata,BA,Loja Física,False,CLI6794,2025-04-18,1900-01-01 14:45:00,14:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Sexta,18,Tarde,21.32,5.33,5.33,Sem Promocao,True,6
44047,2025-05-16,22,Milkshake,Menta,5,36.2,Rezende,AC,Loja Física,False,CLI1253,2025-05-16,1900-01-01 22:45:00,22:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Sexta,16,Noite,36.2,7.24,7.24,Sem Promocao,True,7
44048,2025-06-16,18,Sundae,Cookies,5,26.5,Da Conceição,AC,App,False,CLI5845,2025-06-16,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,6,Junho,2025-06,T2,Segunda,16,Noite,26.5,5.3,5.3,Sem Promocao,True,4
44049,2025-04-14,20,Pote,Baunilha,4,23.4,Brito De Azevedo,CE,App,False,CLI9608,2025-04-14,1900-01-01 20:00:00,20:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,14,Noite,23.4,5.85,5.85,Sem Promocao,True,4
44050,2025-08-28,8,Pote,Chocolate,5,38.65,Andrade Grande,PR,App,False,CLI2739,2025-08-28,1900-01-01 08:45:00,08:45,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,8,Agosto,2025-08,T3,Quinta,28,Manha,38.65,7.73,7.73,Sem Promocao,True,8
44051,2025-03-13,19,Milkshake,Morango,3,33.96,Silveira,MG,Parceiro,False,CLI5905,2025-03-13,1900-01-01 19:00:00,19:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Quinta,13,Noite,33.96,11.32,11.32,Sem Promocao,True,8
44052,2025-03-24,8,Picolé,Chocolate,2,27.26,Lopes,TO,Parceiro,False,CLI7179,2025-03-24,1900-01-01 08:15:00,08:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Segunda,24,Manha,27.26,13.63,13.63,Sem Promocao,True,9
44053,2025-03-22,16,Sundae,Açaí,4,20.96,Santos Do Galho,TO,Loja Física,False,CLI7154,2025-03-22,1900-01-01 16:15:00,16:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,3,Marco,2025-03,T1,Sabado,22,Tarde,20.96,5.24,5.24,Sem Promocao,True,5
44054,2025-04-21,12,Picolé,Cookies,4,44.56,Mendonça Dos Dourados,RR,Loja Física,False,CLI6900,2025-04-21,1900-01-01 12:15:00,12:15,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,4,Abril,2025-04,T2,Segunda,21,Tarde,44.56,11.14,11.14,Sem Promocao,True,9
44055,2025-05-06,18,Pote,Menta,2,29.06,Rezende Paulista,BA,Parceiro,False,CLI3222,2025-05-06,1900-01-01 18:00:00,18:00,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,2025,5,Maio,2025-05,T2,Terca,6,Noite,29.06,14.53,14.53,Sem Promocao,True,7
