id_transacao,data_venda,id_produto,id_cliente,id_canal,quantidade_vendida,receita_transacao,valor_transacao,valor_unitario_medio,promocao,status_promocao,hora_venda,hora,faixa_horaria,flag_outlier_valor_total,flag_registro_valido_powerbi
37828,2025-08-18,25,CLI7390,3,2,21.05,21.05,10.52,True,Com Promocao,20:15,20,Noite,False,True
37829,2025-04-01,10,CLI4220,2,1,7.9,7.9,7.9,False,Sem Promocao,21:15,21,Noite,False,True
37830,2025-05-29,15,CLI3115,1,2,22.55,22.55,11.28,True,Com Promocao,20:15,20,Noite,False,True
37831,2025-05-29,1,CLI3483,3,3,13.69,13.69,4.56,True,Com Promocao,09:45,9,Manha,False,True
37832,2025-07-05,21,CLI4456,1,2,21.84,21.84,10.92,True,Com Promocao,22:45,22,Noite,False,True
37833,2025-04-18,20,CLI6251,3,5,41.38,41.38,8.28,True,Com Promocao,14:30,14,Tarde,False,True
37834,2025-03-29,3,CLI3853,1,4,42.08,42.08,10.52,False,Sem Promocao,15:45,15,Tarde,False,True
37835,2025-07-02,11,CLI5609,3,5,64.85,64.85,12.97,False,Sem Promocao,21:45,21,Noite,False,True
37836,2025-05-09,16,CLI1285,3,4,38.53,38.53,9.63,True,Com Promocao,15:15,15,Tarde,False,True
37837,2025-07-06,4,CLI3747,2,1,12.1,12.1,12.1,True,Com Promocao,17:30,17,Tarde,False,True
37838,2025-06-07,28,CLI9148,1,1,14.85,14.85,14.85,False,Sem Promocao,14:00,14,Tarde,False,True
37839,2025-04-25,21,CLI8022,2,5,46.12,46.12,9.22,True,Com Promocao,22:00,22,Noite,False,True
37840,2025-06-05,13,CLI9758,3,5,55.7,55.7,11.14,False,Sem Promocao,22:30,22,Noite,False,True
37841,2025-08-20,20,CLI7216,2,5,25.9,25.9,5.18,True,Com Promocao,08:00,8,Manha,False,True
37842,2025-05-19,19,CLI4117,2,3,38.88,38.88,12.96,False,Sem Promocao,22:45,22,Noite,False,True
37843,2025-07-12,36,CLI4883,1,2,23.07,23.07,11.54,True,Com Promocao,10:00,10,Manha,False,True
37844,2025-04-25,22,CLI4379,1,2,24.64,24.64,12.32,False,Sem Promocao,13:15,13,Tarde,False,True
37845,2025-07-09,33,CLI2705,1,1,5.82,5.82,5.82,False,Sem Promocao,18:45,18,Noite,False,True
37847,2025-07-21,40,CLI9614,1,3,15.21,15.21,5.07,False,Sem Promocao,20:45,20,Noite,False,True
37848,2025-06-05,36,CLI3445,2,1,9.73,9.73,9.73,True,Com Promocao,20:30,20,Noite,False,True
37849,2025-06-20,40,CLI9375,3,1,7.96,7.96,7.96,False,Sem Promocao,11:00,11,Manha,False,True
37850,2025-07-30,3,CLI3026,2,2,10.49,10.49,5.24,True,Com Promocao,13:45,13,Tarde,False,True
37851,2025-07-25,18,CLI1850,2,1,5.61,5.61,5.61,False,Sem Promocao,10:45,10,Manha,False,True
37852,2025-02-22,36,CLI1477,2,3,38.43,38.43,12.81,False,Sem Promocao,14:00,14,Tarde,False,True
37853,2025-04-24,18,CLI4017,3,5,53.6,53.6,10.72,True,Com Promocao,15:00,15,Tarde,False,True
37854,2025-06-17,36,CLI5982,3,4,39.48,39.48,9.87,False,Sem Promocao,10:30,10,Manha,False,True
37855,2025-03-17,12,CLI5918,3,3,18.21,18.21,6.07,False,Sem Promocao,15:15,15,Tarde,False,True
37856,2025-02-22,7,CLI8733,1,5,50.5,50.5,10.1,True,Com Promocao,16:15,16,Tarde,False,True
37857,2025-05-17,34,CLI1727,2,3,18.09,18.09,6.03,True,Com Promocao,11:30,11,Manha,False,True
37858,2025-06-21,37,CLI6966,3,5,26.4,26.4,5.28,False,Sem Promocao,11:45,11,Manha,False,True
37859,2025-05-09,5,CLI6145,1,3,34.68,34.68,11.56,False,Sem Promocao,09:45,9,Manha,False,True
37860,2025-02-23,20,CLI6594,3,3,30.89,30.89,10.3,True,Com Promocao,10:30,10,Manha,False,True
37861,2025-04-08,40,CLI4915,1,5,56.7,56.7,11.34,False,Sem Promocao,12:45,12,Tarde,False,True
37862,2025-07-04,30,CLI4804,2,1,11.79,11.79,11.79,True,Com Promocao,13:00,13,Tarde,False,True
37863,2025-07-29,1,CLI9856,1,2,26.82,26.82,13.41,False,Sem Promocao,20:30,20,Noite,False,True
37864,2025-03-30,19,CLI8235,3,2,27.7,27.7,13.85,False,Sem Promocao,20:30,20,Noite,False,True
37865,2025-03-25,23,CLI7725,2,3,37.5,37.5,12.5,False,Sem Promocao,15:00,15,Tarde,False,True
37866,2025-05-27,19,CLI9178,2,3,30.66,30.66,10.22,True,Com Promocao,14:45,14,Tarde,False,True
37867,2025-05-11,16,CLI8910,3,4,51.84,51.84,12.96,False,Sem Promocao,14:00,14,Tarde,False,True
37868,2025-03-16,30,CLI8663,1,2,13.06,13.06,6.53,True,Com Promocao,10:30,10,Manha,False,True
37869,2025-05-20,28,CLI1848,1,2,15.97,15.97,7.98,True,Com Promocao,19:45,19,Noite,False,True
37870,2025-02-27,8,CLI1844,2,5,51.88,51.88,10.38,True,Com Promocao,18:00,18,Noite,False,True
37871,2025-03-06,17,CLI9770,3,1,10.68,10.68,10.68,True,Com Promocao,12:00,12,Tarde,False,True
37872,2025-05-22,25,CLI6864,1,5,73.55,73.55,14.71,False,Sem Promocao,13:30,13,Tarde,False,True
37873,2025-07-23,29,CLI9738,2,1,8.36,8.36,8.36,True,Com Promocao,11:45,11,Manha,False,True
37874,2025-08-18,38,CLI2937,2,5,61.9,61.9,12.38,False,Sem Promocao,14:30,14,Tarde,False,True
37875,2025-04-11,3,CLI5101,2,1,10.68,10.68,10.68,True,Com Promocao,20:30,20,Noite,False,True
37876,2025-08-22,20,CLI8434,3,3,19.45,19.45,6.48,True,Com Promocao,22:45,22,Noite,False,True
37877,2025-08-06,20,CLI8928,1,5,39.83,39.83,7.97,True,Com Promocao,22:45,22,Noite,False,True
37878,2025-04-29,19,CLI6689,1,5,59.32,59.32,11.86,True,Com Promocao,15:30,15,Tarde,False,True
37879,2025-07-22,3,CLI2805,1,1,8.68,8.68,8.68,True,Com Promocao,22:00,22,Noite,False,True
37880,2025-05-01,10,CLI4474,2,1,14.28,14.28,14.28,False,Sem Promocao,10:00,10,Manha,False,True
37881,2025-03-01,33,CLI4409,1,5,73.25,73.25,14.65,False,Sem Promocao,19:45,19,Noite,False,True
37882,2025-05-12,1,CLI8100,3,1,13.98,13.98,13.98,False,Sem Promocao,13:30,13,Tarde,False,True
37883,2025-06-04,14,CLI7493,2,2,11.1,11.1,5.55,False,Sem Promocao,15:30,15,Tarde,False,True
37884,2025-03-11,11,CLI1764,2,5,28.58,28.58,5.72,True,Com Promocao,12:30,12,Tarde,False,True
37885,2025-05-22,26,CLI6080,2,2,28.08,28.08,14.04,False,Sem Promocao,15:45,15,Tarde,False,True
37886,2025-07-23,34,CLI9837,2,2,13.46,13.46,6.73,False,Sem Promocao,19:45,19,Noite,False,True
37887,2025-06-29,7,CLI2795,3,3,37.95,37.95,12.65,True,Com Promocao,21:45,21,Noite,False,True
37888,2025-08-21,5,CLI9280,2,3,24.63,24.63,8.21,False,Sem Promocao,16:30,16,Tarde,False,True
37889,2025-06-07,6,CLI1778,3,3,34.35,34.35,11.45,True,Com Promocao,19:30,19,Noite,False,True
37890,2025-06-29,5,CLI1960,1,1,8.04,8.04,8.04,True,Com Promocao,20:00,20,Noite,False,True
37891,2025-07-11,40,CLI9467,1,3,35.81,35.81,11.94,True,Com Promocao,12:45,12,Tarde,False,True
37892,2025-03-29,8,CLI2790,1,4,30.84,30.84,7.71,False,Sem Promocao,12:45,12,Tarde,False,True
37893,2025-07-18,11,CLI6834,3,3,36.96,36.96,12.32,False,Sem Promocao,13:30,13,Tarde,False,True
37894,2025-06-27,19,CLI3455,1,5,69.3,69.3,13.86,False,Sem Promocao,16:00,16,Tarde,False,True
37895,2025-05-02,23,CLI7249,1,2,19.28,19.28,9.64,False,Sem Promocao,22:45,22,Noite,False,True
37896,2025-05-03,33,CLI9248,3,4,25.51,25.51,6.38,True,Com Promocao,17:15,17,Tarde,False,True
37897,2025-06-21,35,CLI5560,3,3,28.95,28.95,9.65,True,Com Promocao,08:45,8,Manha,False,True
37898,2025-06-03,36,CLI3895,3,3,14.09,14.09,4.7,True,Com Promocao,12:30,12,Tarde,False,True
37899,2025-05-27,19,CLI6231,3,3,23.07,23.07,7.69,False,Sem Promocao,08:00,8,Manha,False,True
37900,2025-06-20,8,CLI9338,2,4,35.84,35.84,8.96,False,Sem Promocao,11:30,11,Manha,False,True
37901,2025-04-13,37,CLI6696,2,4,30.83,30.83,7.71,True,Com Promocao,16:45,16,Tarde,False,True
37902,2025-08-13,20,CLI5827,1,2,13.64,13.64,6.82,False,Sem Promocao,12:15,12,Tarde,False,True
37903,2025-08-07,9,CLI1702,3,6,56.2,56.2,9.37,True,Com Promocao,13:45,13,Tarde,False,True
37904,2025-03-05,4,CLI3580,2,1,12.16,12.16,12.16,False,Sem Promocao,19:15,19,Noite,False,True
37905,2025-05-16,5,CLI9537,1,3,44.91,44.91,14.97,False,Sem Promocao,17:30,17,Tarde,False,True
37906,2025-02-27,7,CLI1302,2,2,17.44,17.44,8.72,False,Sem Promocao,09:30,9,Manha,False,True
37907,2025-03-27,10,CLI6295,2,1,10.91,10.91,10.91,False,Sem Promocao,20:45,20,Noite,False,True
37908,2025-03-28,36,CLI2625,3,2,23.59,23.59,11.8,True,Com Promocao,10:15,10,Manha,False,True
37909,2025-08-10,31,CLI6956,1,5,70.4,70.4,14.08,False,Sem Promocao,11:30,11,Manha,False,True
37910,2025-03-27,29,CLI5501,1,2,18.48,18.48,9.24,False,Sem Promocao,19:30,19,Noite,False,True
37911,2025-04-29,12,CLI5522,2,1,11.15,11.15,11.15,True,Com Promocao,20:45,20,Noite,False,True
37912,2025-06-10,8,CLI6565,3,4,23.12,23.12,5.78,True,Com Promocao,16:45,16,Tarde,False,True
37913,2025-05-16,21,CLI7430,2,4,25.72,25.72,6.43,False,Sem Promocao,18:00,18,Noite,False,True
37914,2025-04-11,20,CLI3742,2,3,31.52,31.52,10.51,True,Com Promocao,20:45,20,Noite,False,True
37915,2025-06-26,15,CLI6797,2,3,38.16,38.16,12.72,False,Sem Promocao,19:45,19,Noite,False,True
37917,2025-07-14,2,CLI2038,1,3,34.14,34.14,11.38,False,Sem Promocao,17:00,17,Tarde,False,True
37918,2025-05-06,8,CLI3009,2,3,18.29,18.29,6.1,True,Com Promocao,16:45,16,Tarde,False,True
37919,2025-07-08,35,CLI4558,1,3,28.26,28.26,9.42,False,Sem Promocao,12:30,12,Tarde,False,True
37920,2025-03-31,25,CLI5850,2,3,32.49,32.49,10.83,True,Com Promocao,09:30,9,Manha,False,True
37921,2025-07-30,29,CLI2477,2,3,34.39,34.39,11.46,True,Com Promocao,19:30,19,Noite,False,True
37922,2025-08-19,24,CLI6805,1,4,50.84,50.84,12.71,False,Sem Promocao,13:30,13,Tarde,False,True
37923,2025-04-01,28,CLI8006,1,5,28.32,28.32,5.66,True,Com Promocao,11:30,11,Manha,False,True
37924,2025-05-11,28,CLI1957,3,3,14.04,14.04,4.68,True,Com Promocao,18:45,18,Noite,False,True
37925,2025-05-24,34,CLI9145,3,3,18.41,18.41,6.14,True,Com Promocao,12:00,12,Tarde,False,True
37926,2025-07-15,10,CLI4225,2,3,24.54,24.54,8.18,True,Com Promocao,21:45,21,Noite,False,True
37927,2025-06-30,21,CLI8562,1,5,73.35,73.35,14.67,False,Sem Promocao,19:45,19,Noite,False,True
37928,2025-07-20,12,CLI1832,1,4,18.28,18.28,4.57,True,Com Promocao,13:45,13,Tarde,False,True
37929,2025-08-19,12,CLI8026,2,4,23.64,23.64,5.91,True,Com Promocao,20:30,20,Noite,False,True
37930,2025-03-16,10,CLI5929,3,5,64.38,64.38,12.88,True,Com Promocao,17:00,17,Tarde,False,True
37931,2025-07-26,21,CLI2188,1,1,10.35,10.35,10.35,True,Com Promocao,11:45,11,Manha,False,True
37932,2025-06-04,16,CLI1972,3,6,42.48,42.48,7.08,False,Sem Promocao,20:30,20,Noite,False,True
37933,2025-08-12,20,CLI3975,2,4,34.22,34.22,8.56,True,Com Promocao,10:45,10,Manha,False,True
37934,2025-04-18,21,CLI9312,2,5,41.3,41.3,8.26,False,Sem Promocao,15:00,15,Tarde,False,True
37935,2025-04-26,1,CLI1690,1,1,12.46,12.46,12.46,False,Sem Promocao,15:00,15,Tarde,False,True
37936,2025-06-01,11,CLI1762,1,4,57.32,57.32,14.33,False,Sem Promocao,18:15,18,Noite,False,True
37937,2025-04-07,36,CLI7108,1,2,13.36,13.36,6.68,True,Com Promocao,22:15,22,Noite,False,True
37938,2025-04-16,10,CLI3635,3,4,29.52,29.52,7.38,True,Com Promocao,10:15,10,Manha,False,True
37939,2025-03-29,1,CLI4758,2,4,41.88,41.88,10.47,False,Sem Promocao,13:15,13,Tarde,False,True
37940,2025-06-05,10,CLI3045,1,2,12.12,12.12,6.06,False,Sem Promocao,17:00,17,Tarde,False,True
37941,2025-08-02,35,CLI8794,2,5,64.65,64.65,12.93,True,Com Promocao,12:30,12,Tarde,False,True
37942,2025-02-26,26,CLI2269,2,2,22.22,22.22,11.11,False,Sem Promocao,15:45,15,Tarde,False,True
37943,2025-07-28,6,CLI3364,3,3,43.53,43.53,14.51,False,Sem Promocao,14:15,14,Tarde,False,True
37944,2025-05-02,10,CLI8626,2,3,35.73,35.73,11.91,False,Sem Promocao,17:30,17,Tarde,False,True
37945,2025-04-29,7,CLI3112,3,4,18.86,18.86,4.72,True,Com Promocao,22:45,22,Noite,False,True
37946,2025-06-10,25,CLI6261,1,5,42.03,42.03,8.41,True,Com Promocao,12:00,12,Tarde,False,True
37947,2025-07-24,14,CLI4508,3,5,71.8,71.8,14.36,False,Sem Promocao,20:15,20,Noite,False,True
37948,2025-07-03,7,CLI1032,3,4,44.76,44.76,11.19,True,Com Promocao,13:15,13,Tarde,False,True
37949,2025-05-19,32,CLI2304,3,3,28.47,28.47,9.49,False,Sem Promocao,12:15,12,Tarde,False,True
37950,2025-03-31,1,CLI9040,3,4,23.87,23.87,5.97,True,Com Promocao,09:00,9,Manha,False,True
37951,2025-04-12,38,CLI9286,2,5,37.3,37.3,7.46,False,Sem Promocao,12:30,12,Tarde,False,True
37952,2025-06-03,14,CLI3725,1,4,34.8,34.8,8.7,False,Sem Promocao,18:30,18,Noite,False,True
37953,2025-08-24,28,CLI6884,1,1,10.36,10.36,10.36,False,Sem Promocao,21:30,21,Noite,False,True
37954,2025-05-16,40,CLI8043,3,4,37.76,37.76,9.44,True,Com Promocao,18:45,18,Noite,False,True
37955,2025-05-01,2,CLI1085,3,4,29.04,29.04,7.26,False,Sem Promocao,08:45,8,Manha,False,True
37956,2025-08-25,38,CLI9560,2,1,6.99,6.99,6.99,True,Com Promocao,21:30,21,Noite,False,True
37957,2025-06-04,26,CLI4831,2,3,16.88,16.88,5.63,True,Com Promocao,16:15,16,Tarde,False,True
37958,2025-07-03,25,CLI7180,3,4,33.2,33.2,8.3,False,Sem Promocao,13:30,13,Tarde,False,True
37959,2025-08-05,17,CLI5292,1,4,59.8,59.8,14.95,False,Sem Promocao,08:45,8,Manha,False,True
37960,2025-07-01,39,CLI3271,1,4,28.23,28.23,7.06,True,Com Promocao,10:30,10,Manha,False,True
37961,2025-03-20,8,CLI8289,1,5,39.05,39.05,7.81,False,Sem Promocao,22:15,22,Noite,False,True
37962,2025-06-25,10,CLI2025,2,1,10.35,10.35,10.35,True,Com Promocao,17:15,17,Tarde,False,True
37963,2025-05-04,9,CLI2610,3,5,47.46,47.46,9.49,True,Com Promocao,22:30,22,Noite,False,True
37964,2025-04-15,17,CLI7994,1,5,71.0,71.0,14.2,False,Sem Promocao,13:15,13,Tarde,False,True
37965,2025-03-11,39,CLI2910,2,2,16.14,16.14,8.07,False,Sem Promocao,15:30,15,Tarde,False,True
37966,2025-06-29,19,CLI5429,2,3,14.84,14.84,4.95,True,Com Promocao,08:00,8,Manha,False,True
37967,2025-08-13,40,CLI4585,2,1,14.55,14.55,14.55,False,Sem Promocao,19:30,19,Noite,False,True
37968,2025-07-18,33,CLI9621,1,1,8.0,8.0,8.0,True,Com Promocao,08:45,8,Manha,False,True
37969,2025-04-09,6,CLI3520,1,2,19.36,19.36,9.68,True,Com Promocao,10:15,10,Manha,False,True
37970,2025-08-04,36,CLI2911,1,1,6.88,6.88,6.88,True,Com Promocao,12:30,12,Tarde,False,True
37971,2025-07-18,5,CLI6102,1,5,37.01,37.01,7.4,True,Com Promocao,11:15,11,Manha,False,True
37972,2025-07-22,19,CLI1793,3,3,21.38,21.38,7.13,True,Com Promocao,20:15,20,Noite,False,True
37973,2025-07-24,11,CLI5167,2,3,19.83,19.83,6.61,False,Sem Promocao,12:15,12,Tarde,False,True
37974,2025-02-27,40,CLI9174,3,3,37.44,37.44,12.48,False,Sem Promocao,20:45,20,Noite,False,True
37975,2025-07-30,2,CLI5426,2,5,27.87,27.87,5.57,True,Com Promocao,19:45,19,Noite,False,True
37976,2025-07-08,1,CLI2367,1,3,41.64,41.64,13.88,False,Sem Promocao,22:00,22,Noite,False,True
37977,2025-04-07,10,CLI4268,1,4,46.66,46.66,11.66,True,Com Promocao,16:45,16,Tarde,False,True
37978,2025-08-13,29,CLI5240,1,2,12.07,12.07,6.04,True,Com Promocao,21:45,21,Noite,False,True
37979,2025-08-08,39,CLI9906,3,5,49.35,49.35,9.87,False,Sem Promocao,18:00,18,Noite,False,True
37980,2025-06-10,36,CLI2362,2,1,6.14,6.14,6.14,True,Com Promocao,21:15,21,Noite,False,True
37981,2025-04-05,27,CLI9927,2,4,27.88,27.88,6.97,True,Com Promocao,19:45,19,Noite,False,True
37982,2025-03-14,9,CLI1108,1,5,49.12,49.12,9.82,True,Com Promocao,13:30,13,Tarde,False,True
37983,2025-05-14,8,CLI4804,2,4,42.08,42.08,10.52,False,Sem Promocao,15:00,15,Tarde,False,True
37984,2025-07-16,3,CLI8524,1,4,26.08,26.08,6.52,True,Com Promocao,13:30,13,Tarde,False,True
37985,2025-07-28,10,CLI2527,2,1,5.7,5.7,5.7,True,Com Promocao,12:30,12,Tarde,False,True
37986,2025-03-06,23,CLI4222,2,2,17.2,17.2,8.6,False,Sem Promocao,12:15,12,Tarde,False,True
37987,2025-05-09,16,CLI8541,1,4,24.4,24.4,6.1,True,Com Promocao,20:30,20,Noite,False,True
37988,2025-07-28,27,CLI4857,3,5,36.5,36.5,7.3,False,Sem Promocao,12:15,12,Tarde,False,True
37989,2025-02-26,24,CLI9198,1,5,43.45,43.45,8.69,False,Sem Promocao,21:45,21,Noite,False,True
37990,2025-05-03,33,CLI6844,3,1,5.12,5.12,5.12,False,Sem Promocao,19:00,19,Noite,False,True
37991,2025-07-09,4,CLI6553,3,2,22.41,22.41,11.2,True,Com Promocao,10:45,10,Manha,False,True
37992,2025-05-16,30,CLI9789,2,3,42.06,42.06,14.02,False,Sem Promocao,20:30,20,Noite,False,True
37993,2025-07-01,5,CLI8982,1,5,61.6,61.6,12.32,False,Sem Promocao,12:00,12,Tarde,False,True
37995,2025-05-26,32,CLI2009,3,1,5.94,5.94,5.94,False,Sem Promocao,09:00,9,Manha,False,True
37996,2025-03-07,9,CLI4592,3,4,36.12,36.12,9.03,False,Sem Promocao,22:30,22,Noite,False,True
37997,2025-06-25,38,CLI6844,3,4,34.56,34.56,8.64,False,Sem Promocao,14:45,14,Tarde,False,True
37998,2025-05-20,28,CLI5616,3,3,25.85,25.85,8.62,True,Com Promocao,14:30,14,Tarde,False,True
37999,2025-05-24,4,CLI7981,1,1,7.31,7.31,7.31,False,Sem Promocao,22:00,22,Noite,False,True
38000,2025-04-11,23,CLI4653,1,3,29.25,29.25,9.75,False,Sem Promocao,19:15,19,Noite,False,True
38001,2025-07-10,26,CLI1973,1,5,34.1,34.1,6.82,True,Com Promocao,18:00,18,Noite,False,True
38002,2025-05-12,33,CLI6483,3,1,5.07,5.07,5.07,False,Sem Promocao,10:15,10,Manha,False,True
38003,2025-03-17,28,CLI9561,2,1,12.04,12.04,12.04,True,Com Promocao,17:45,17,Tarde,False,True
38004,2025-04-19,10,CLI2311,2,5,21.78,21.78,4.36,True,Com Promocao,09:00,9,Manha,False,True
38005,2025-08-17,33,CLI1225,3,1,6.32,6.32,6.32,True,Com Promocao,15:15,15,Tarde,False,True
38006,2025-03-16,10,CLI3077,2,3,18.84,18.84,6.28,False,Sem Promocao,22:15,22,Noite,False,True
38008,2025-06-01,40,CLI3896,3,5,52.33,52.33,10.47,True,Com Promocao,13:00,13,Tarde,False,True
38009,2025-08-07,15,CLI8517,2,3,27.96,27.96,9.32,True,Com Promocao,13:45,13,Tarde,False,True
38010,2025-08-02,1,CLI7268,1,1,7.63,7.63,7.63,False,Sem Promocao,16:15,16,Tarde,False,True
38011,2025-03-27,38,CLI5302,3,2,16.49,16.49,8.24,True,Com Promocao,14:30,14,Tarde,False,True
38012,2025-06-13,23,CLI3334,1,4,29.01,29.01,7.25,True,Com Promocao,10:00,10,Manha,False,True
38013,2025-03-30,37,CLI9120,3,3,32.44,32.44,10.81,True,Com Promocao,18:00,18,Noite,False,True
38014,2025-03-23,30,CLI7361,1,1,9.75,9.75,9.75,True,Com Promocao,09:45,9,Manha,False,True
38015,2025-06-28,11,CLI4226,1,6,35.76,35.76,5.96,False,Sem Promocao,16:30,16,Tarde,False,True
38016,2025-04-05,36,CLI7222,1,3,41.31,41.31,13.77,False,Sem Promocao,13:30,13,Tarde,False,True
38017,2025-03-04,30,CLI7152,3,4,48.16,48.16,12.04,True,Com Promocao,08:15,8,Manha,False,True
38018,2025-08-05,31,CLI2824,3,2,8.35,8.35,4.18,True,Com Promocao,09:30,9,Manha,False,True
38019,2025-03-19,26,CLI3526,1,3,29.04,29.04,9.68,False,Sem Promocao,18:15,18,Noite,False,True
38020,2025-03-12,25,CLI8932,1,5,63.95,63.95,12.79,False,Sem Promocao,15:30,15,Tarde,False,True
38021,2025-02-22,33,CLI7249,3,2,10.18,10.18,5.09,True,Com Promocao,18:00,18,Noite,False,True
38022,2025-08-09,39,CLI4984,2,3,26.0,26.0,8.67,True,Com Promocao,15:30,15,Tarde,False,True
38023,2025-06-20,23,CLI3072,2,3,31.87,31.87,10.62,True,Com Promocao,17:15,17,Tarde,False,True
38024,2025-05-28,29,CLI5092,2,2,9.44,9.44,4.72,True,Com Promocao,08:00,8,Manha,False,True
38025,2025-07-09,33,CLI7894,2,1,4.58,4.58,4.58,True,Com Promocao,11:30,11,Manha,False,True
38026,2025-03-06,34,CLI5090,2,1,7.43,7.43,7.43,True,Com Promocao,22:00,22,Noite,False,True
38027,2025-05-03,23,CLI9093,3,2,16.17,16.17,8.09,True,Com Promocao,14:00,14,Tarde,False,True
38028,2025-04-30,13,CLI4641,1,6,36.96,36.96,6.16,False,Sem Promocao,12:00,12,Tarde,False,True
38029,2025-04-06,33,CLI6141,3,3,20.79,20.79,6.93,True,Com Promocao,13:30,13,Tarde,False,True
38030,2025-06-02,10,CLI9933,3,1,10.87,10.87,10.87,True,Com Promocao,10:45,10,Manha,False,True
38031,2025-05-04,34,CLI8445,3,2,25.32,25.32,12.66,False,Sem Promocao,17:45,17,Tarde,False,True
38032,2025-07-09,31,CLI1587,3,3,17.26,17.26,5.75,True,Com Promocao,17:15,17,Tarde,False,True
38033,2025-08-12,22,CLI4284,1,2,15.28,15.28,7.64,False,Sem Promocao,20:15,20,Noite,False,True
38034,2025-08-03,14,CLI8561,1,3,21.45,21.45,7.15,True,Com Promocao,21:15,21,Noite,False,True
38035,2025-04-11,32,CLI9661,3,2,13.34,13.34,6.67,False,Sem Promocao,20:00,20,Noite,False,True
38036,2025-07-07,5,CLI4886,1,1,10.5,10.5,10.5,True,Com Promocao,13:45,13,Tarde,False,True
38037,2025-07-26,8,CLI7421,2,5,44.03,44.03,8.81,True,Com Promocao,11:30,11,Manha,False,True
38038,2025-05-13,40,CLI1893,1,4,43.04,43.04,10.76,False,Sem Promocao,13:45,13,Tarde,False,True
38039,2025-04-21,6,CLI1655,3,5,34.44,34.44,6.89,True,Com Promocao,20:00,20,Noite,False,True
38040,2025-04-17,38,CLI7118,2,2,21.68,21.68,10.84,False,Sem Promocao,14:00,14,Tarde,False,True
38041,2025-07-27,3,CLI1933,1,4,23.49,23.49,5.87,True,Com Promocao,13:15,13,Tarde,False,True
38042,2025-03-17,38,CLI4056,1,2,13.61,13.61,6.8,True,Com Promocao,20:00,20,Noite,False,True
38043,2025-07-03,16,CLI1959,3,1,7.51,7.51,7.51,False,Sem Promocao,13:00,13,Tarde,False,True
38044,2025-04-10,12,CLI1405,3,5,49.06,49.06,9.81,True,Com Promocao,11:00,11,Manha,False,True
38045,2025-03-25,6,CLI1642,2,3,29.49,29.49,9.83,False,Sem Promocao,18:45,18,Noite,False,True
38046,2025-08-13,30,CLI1892,1,1,6.95,6.95,6.95,False,Sem Promocao,10:30,10,Manha,False,True
38047,2025-05-20,1,CLI5985,3,3,44.61,44.61,14.87,False,Sem Promocao,15:15,15,Tarde,False,True
38048,2025-04-21,3,CLI7911,2,3,31.58,31.58,10.53,True,Com Promocao,15:15,15,Tarde,False,True
38049,2025-03-29,6,CLI9474,3,3,19.98,19.98,6.66,False,Sem Promocao,13:45,13,Tarde,False,True
38050,2025-06-05,38,CLI6719,3,4,30.24,30.24,7.56,True,Com Promocao,17:45,17,Tarde,False,True
38051,2025-05-07,7,CLI6489,2,2,15.46,15.46,7.73,True,Com Promocao,17:45,17,Tarde,False,True
38052,2025-04-30,15,CLI6946,2,4,31.25,31.25,7.81,True,Com Promocao,21:00,21,Noite,False,True
38053,2025-06-09,40,CLI7382,2,1,10.19,10.19,10.19,True,Com Promocao,14:30,14,Tarde,False,True
38054,2025-06-29,21,CLI3636,2,3,26.13,26.13,8.71,False,Sem Promocao,11:15,11,Manha,False,True
38055,2025-05-17,18,CLI1625,3,5,28.1,28.1,5.62,False,Sem Promocao,17:45,17,Tarde,False,True
38056,2025-07-02,6,CLI8562,1,1,7.68,7.68,7.68,True,Com Promocao,19:45,19,Noite,False,True
38057,2025-06-11,29,CLI8551,1,3,21.73,21.73,7.24,True,Com Promocao,18:30,18,Noite,False,True
38058,2025-06-26,33,CLI8849,3,2,18.88,18.88,9.44,True,Com Promocao,13:30,13,Tarde,False,True
38059,2025-07-16,33,CLI6202,1,5,23.46,23.46,4.69,True,Com Promocao,15:15,15,Tarde,False,True
38060,2025-07-18,28,CLI8021,2,2,17.44,17.44,8.72,True,Com Promocao,10:00,10,Manha,False,True
38061,2025-03-23,18,CLI9099,3,3,23.68,23.68,7.89,True,Com Promocao,19:15,19,Noite,False,True
38062,2025-06-06,30,CLI4862,3,3,35.13,35.13,11.71,False,Sem Promocao,18:00,18,Noite,False,True
38063,2025-03-09,12,CLI5437,3,1,6.57,6.57,6.57,True,Com Promocao,13:15,13,Tarde,False,True
38064,2025-07-01,19,CLI2691,1,5,27.05,27.05,5.41,False,Sem Promocao,08:45,8,Manha,False,True
38065,2025-03-24,37,CLI9785,3,5,53.6,53.6,10.72,False,Sem Promocao,20:30,20,Noite,False,True
38066,2025-05-06,4,CLI1827,2,4,27.48,27.48,6.87,False,Sem Promocao,21:00,21,Noite,False,True
38067,2025-03-13,32,CLI9138,2,3,42.99,42.99,14.33,False,Sem Promocao,12:45,12,Tarde,False,True
38068,2025-04-07,13,CLI3850,3,2,17.95,17.95,8.98,True,Com Promocao,16:45,16,Tarde,False,True
38069,2025-05-31,10,CLI8903,3,6,46.03,46.03,7.67,True,Com Promocao,14:15,14,Tarde,False,True
38070,2025-04-11,32,CLI8207,3,2,27.54,27.54,13.77,False,Sem Promocao,14:30,14,Tarde,False,True
